name	address	city	area	averagePriceUnit	averagePrice	buildingTime	propertyFee	propertyCompany	developerName	roomAmount	buildingAmount	volumeRate	greeningRate
启发广场	陆家浜北路	上海	无	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
淀湖芳华里	新乐路2002号	上海	上海周边	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	1栋	0.0	0.0%
天域东区	星汉街188号	上海	无	元/平	39871	2008年建	暂无信息	暂无信息	暂无信息	1218户	18栋	2.03	58.0%
南奉公路2769号	南奉公路2769号	上海	浦东	无	无	1900年建	暂无信息	暂无信息	暂无信息	0户	1栋	0.0	0.0%
恒越生活广场	妙境路1111弄,翔川路417号	上海	浦东	无	无	2015年建	暂无信息	暂无信息	暂无信息	48户	37栋	0.0	0.0%
馨汇佳苑	川周公路8288弄	上海	浦东	无	无	1900年建	暂无信息	暂无信息	暂无信息	24户	1栋	0.0	0.0%
城南路40号	城南路40号	上海	浦东	无	无	1988年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
景舒苑五村	浦秀路48弄,浦秀路49弄	上海	闵行	元/平	28166	2006年建	暂无信息	暂无信息	暂无信息	449户	45栋	2.3	39.0%
南桥路305号	南桥路305号	上海	浦东	无	无	1900年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
南桥路295号	南桥路295号	上海	浦东	无	无	1990年建	暂无信息	暂无信息	暂无信息	12户	2栋	0.0	0.0%
金顺佳苑	施湾二路766弄	上海	浦东	无	无	2009年建	暂无信息	暂无信息	暂无信息	558户	48栋	1.2	35.0%
新浦江城（江桦路399弄）	江桦路399弄（一期）	上海	闵行	元/平	43635	2006年建	暂无信息	暂无信息	暂无信息	110户	94栋	0.0	0.0%
南桥路51弄	上海市浦东新区南桥路51弄	上海	浦东	无	无	1998年建	暂无信息	暂无信息	暂无信息	48户	5栋	0.0	0.0%
德川新苑	德川路259弄	上海	浦东	无	无	1900年建	暂无信息	暂无信息	暂无信息	492户	42栋	0.0	0.0%
施宏路448弄	施宏路448弄	上海	浦东	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
川黄路22弄	川黄路22弄	上海	浦东	无	无	1900年建	暂无信息	暂无信息	暂无信息	0户	1栋	0.0	0.0%
和康苑	永颂路299弄	上海	闵行	无	无	2014年建	暂无信息	暂无信息	暂无信息	1024户	16栋	0.0	0.0%
巨拨来斯公寓	安福路233号	上海	徐汇	无	无	1920年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
新浦江城（江桦路200弄）（公寓）	江桦路200弄（一期）	上海	闵行	元/平	44716	2007年建	暂无信息	暂无信息	暂无信息	102户	6栋	1.5	45.0%
新浦江城（江桦路200弄）（别墅）	江桦路200弄（一期）	上海	闵行	元/平	55035	2006年建	暂无信息	暂无信息	暂无信息	79户	55栋	0.0	0.0%
红梅雅苑	西城一路177弄	上海	闵行	无	无	2013年建	暂无信息	暂无信息	暂无信息	996户	61栋	0.0	0.0%
永嘉路621号	永嘉路621号	上海	徐汇	无	无	1930年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	38.0%
永嘉路712号	永嘉路712号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	3户	2栋	0.0	0.0%
新乐路17号	新乐路17号	上海	徐汇	无	无	1948年建	暂无信息	暂无信息	暂无信息	9户	2栋	0.0	0.0%
康平路4弄	康平路4弄	上海	徐汇	无	无	2014年建	暂无信息	暂无信息	暂无信息	3户	5栋	0.0	0.0%
复兴中路1487弄	复兴中路1487弄	上海	徐汇	无	无	1990年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
襄阳南路227弄	襄阳南路227弄	上海	徐汇	无	无	1985年建	暂无信息	暂无信息	暂无信息	7户	6栋	0.0	0.0%
复兴中路1265号	复兴中路1265号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
建国西路620号	建国西路620号	上海	徐汇	无	无	1930年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
岳阳路195弄	岳阳路195弄	上海	徐汇	无	无	1950年建	暂无信息	暂无信息	暂无信息	14户	24栋	0.0	0.0%
武康路435号	武康路435号	上海	徐汇	无	无	1980年建	暂无信息	暂无信息	暂无信息	45户	2栋	0.0	0.0%
安福路169号	安福路169号	上海	徐汇	无	无	1940年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
高邮路59号	高邮路59号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	5户	2栋	0.0	0.0%
新乐路60号	新乐路60号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	1栋	0.0	0.0%
广元路152号	广元路152号	上海	徐汇	无	无	1948年建	暂无信息	暂无信息	暂无信息	15户	2栋	1.2	30.0%
东汇花苑	零陵路365号	上海	徐汇	无	无	1998年建	暂无信息	暂无信息	暂无信息	64户	2栋	1.5	25.0%
宛平南路493弄	宛平南路493弄	上海	徐汇	无	无	1994年建	暂无信息	暂无信息	暂无信息	36户	4栋	1.5	8.0%
广元路41号	广元路41号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	3户	2栋	0.0	0.0%
良友别墅	淮海西路345弄	上海	徐汇	无	无	1950年建	暂无信息	暂无信息	暂无信息	3户	4栋	1.85	48.0%
建国西路395弄	建国西路395弄	上海	徐汇	无	无	1989年建	暂无信息	暂无信息	暂无信息	24户	18栋	2.0	40.0%
襄阳南路313号	襄阳南路313号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
建国西路293号	建国西路293号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	0户	2栋	0.0	0.0%
零陵路649弄	零陵路649弄	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	3户	2栋	0.0	0.0%
余庆路152号	余庆路152号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
御翠花园	漕溪北路747弄	上海	徐汇	无	无	2003年建	暂无信息	暂无信息	暂无信息	10户	4栋	0.0	0.0%
淮海西路221弄	淮海西路221弄	上海	徐汇	无	无	1999年建	暂无信息	暂无信息	暂无信息	13户	9栋	0.0	0.0%
广元西路420弄	广元西路420弄	上海	徐汇	无	无	1991年建	暂无信息	暂无信息	暂无信息	63户	6栋	0.0	0.0%
广元西路50弄	广元西路50弄	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	2户	3栋	0.0	0.0%
天平路310弄	天平路310弄	上海	徐汇	无	无	1930年建	暂无信息	暂无信息	暂无信息	11户	15栋	0.0	0.0%
天平路413号	天平路413号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	1栋	0.0	0.0%
康平路192号	康平路192号	上海	徐汇	无	无	1940年建	暂无信息	暂无信息	暂无信息	2户	4栋	0.0	0.0%
南丹路367号	南丹路367号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	8户	2栋	0.0	0.0%
余庆路9号	余庆路9号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
政立路80弄	政立路80弄	上海	杨浦	元/平	59084	1986年建	暂无信息	暂无信息	暂无信息	222户	19栋	1.5	35.0%
周家嘴路3340号	周家嘴路3340号	上海	杨浦	无	无	1988年建	暂无信息	暂无信息	暂无信息	35户	2栋	1.7	32.0%
金龙公寓	黎平路63弄	上海	杨浦	元/平	41666	1994年建	暂无信息	暂无信息	暂无信息	83户	5栋	80.0	30.0%
襄阳北路72弄	襄阳北路72弄	上海	徐汇	无	无	1993年建	暂无信息	暂无信息	暂无信息	6户	10栋	0.0	0.0%
襄阳北路74弄	襄阳北路74弄	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
斜土路2588号	斜土路2588号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	18户	2栋	0.0	0.0%
兴国路89弄	兴国路89弄	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	19户	7栋	0.5	30.0%
飞虹路755弄	飞虹路755弄	上海	杨浦	无	无	1985年建	暂无信息	暂无信息	暂无信息	60户	5栋	0.0	0.0%
五原路262号	五原路262号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	2户	5栋	0.0	0.0%
余庆路13号	余庆路13号	上海	徐汇	无	无	1933年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
国和路427号	国和路427号	上海	杨浦	无	无	1995年建	暂无信息	暂无信息	暂无信息	18户	2栋	1.9	23.0%
平凉路1678号	平凉路1678号	上海	杨浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	23户	1栋	0.0	0.0%
杭州路970号	杭州路970号	上海	杨浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	18户	1栋	0.0	0.0%
延安西路1800号	延安西路1800号	上海	长宁	无	无	1991年建	暂无信息	暂无信息	暂无信息	31户	2栋	0.0	0.0%
飞虹路723弄	飞虹路723弄	上海	杨浦	无	无	1985年建	暂无信息	暂无信息	暂无信息	120户	10栋	2.5	20.0%
殷行路247号	殷行路247号	上海	杨浦	无	无	1981年建	暂无信息	暂无信息	暂无信息	7户	2栋	0.0	0.0%
安顺路187号	安顺路187号	上海	长宁	无	无	1980年建	暂无信息	暂无信息	暂无信息	24户	2栋	0.0	0.0%
长顺路20号	长顺路20号	上海	长宁	无	无	1983年建	暂无信息	暂无信息	暂无信息	20户	2栋	4.0	10.0%
定西路670号	定西路670号	上海	长宁	无	无	1990年建	暂无信息	暂无信息	暂无信息	3户	2栋	0.0	0.0%
新华路236号	新华路236号	上海	长宁	无	无	1930年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
利西路54号	利西路54号	上海	长宁	无	无	1978年建	暂无信息	暂无信息	暂无信息	19户	2栋	0.0	0.0%
番禺路295弄	番禺路295弄	上海	长宁	无	无	1984年建	暂无信息	暂无信息	暂无信息	67户	4栋	0.0	0.0%
新华路119弄	新华路119弄	上海	长宁	无	无	1934年建	暂无信息	暂无信息	暂无信息	3户	4栋	0.0	0.0%
御华名苑（公寓）	愚园路1221弄	上海	长宁	无	无	2004年建	暂无信息	暂无信息	暂无信息	7户	2栋	2.43	0.0%
民生里	云雾山路221弄	上海	长宁	无	无	1986年建	暂无信息	暂无信息	暂无信息	303户	13栋	3.5	15.0%
江苏北路119号	江苏北路119号	上海	长宁	无	无	1900年建	暂无信息	暂无信息	暂无信息	4户	2栋	0.0	0.0%
曹家渡路396弄	曹家渡路396弄	上海	长宁	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
武夷路160弄	武夷路160弄	上海	长宁	无	无	1987年建	暂无信息	暂无信息	暂无信息	40户	3栋	0.0	0.0%
愚园路1054号	愚园路1054号	上海	长宁	无	无	1936年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
宣化路67号	宣化路67号	上海	长宁	无	无	1900年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
高家弄住宅小区	高家弄住宅小区	上海	松江	无	无	1900年建	暂无信息	暂无信息	暂无信息	3户	3栋	0.0	43.0%
中山二路321号	中山二路321-325号	上海	松江	无	无	1984年建	暂无信息	暂无信息	暂无信息	8户	2栋	0.0	0.0%
绿洲大厦	中山西路555号	上海	长宁	无	无	2002年建	暂无信息	暂无信息	暂无信息	110户	3栋	0.0	0.0%
中山二路596号	中山二路596号	上海	松江	无	无	1995年建	暂无信息	暂无信息	暂无信息	11户	2栋	0.0	0.0%
利西路32号	利西路32号	上海	长宁	无	无	1949年建	暂无信息	暂无信息	暂无信息	3户	4栋	0.0	0.0%
西塔弄40号	西塔弄40号	上海	松江	无	无	1900年建	暂无信息	暂无信息	暂无信息	4户	1栋	0.0	0.0%
哈密苑	哈密路1100弄	上海	长宁	无	无	1998年建	暂无信息	暂无信息	暂无信息	36户	4栋	2.0	32.0%
长桥街89弄	长桥街89弄	上海	松江	无	无	1996年建	暂无信息	暂无信息	暂无信息	36户	4栋	0.0	0.0%
江苏路168弄	江苏路168弄	上海	长宁	无	无	1995年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
翔良公馆	玉树路2号	上海	松江	无	无	1900年建	暂无信息	暂无信息	暂无信息	168户	2栋	2.5	30.0%
松汇路50弄2支弄	松汇路50弄2支弄	上海	松江	无	无	1985年建	暂无信息	暂无信息	暂无信息	13户	2栋	0.0	0.0%
塔城东路495弄	塔城东路495弄	上海	嘉定	元/平	26677	1990年建	暂无信息	暂无信息	暂无信息	84户	5栋	0.0	0.0%
方塔西村	中山东路165弄1-38号,方塔西村	上海	松江	无	无	2007年建	暂无信息	暂无信息	暂无信息	582户	47栋	0.0	0.0%
向阳四村	松汇西路1260弄	上海	松江	无	无	2002年建	暂无信息	暂无信息	暂无信息	37户	12栋	0.0	0.0%
中山二路323号	中山二路323号	上海	松江	无	无	1900年建	暂无信息	暂无信息	暂无信息	0户	1栋	0.0	0.0%
谷阳北路169号	谷阳北路169号	上海	松江	无	无	1900年建	暂无信息	暂无信息	暂无信息	10户	1栋	0.0	0.0%
人民北路97号	人民北路97号	上海	松江	无	无	1900年建	暂无信息	暂无信息	暂无信息	0户	1栋	0.0	0.0%
长乐路121号	长乐路121号	上海	黄浦	无	无	1940年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
方东一村	方东一村	上海	松江	无	无	1998年建	暂无信息	暂无信息	暂无信息	24户	14栋	0.0	0.0%
巨鹿路191号	巨鹿路191号	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	1.5	30.0%
进贤路138弄	进贤路138弄	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
南昌路246号	南昌路246号	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
淮海中路668弄	淮海中路668弄	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	11户	6栋	1.6	30.0%
陕西南路211弄	陕西南路211弄	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	5户	7栋	2.1	10.0%
建国西路120弄	建国西路120弄	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	8户	16栋	0.0	0.0%
巨鹿路374弄	巨鹿路374弄	上海	黄浦	无	无	1973年建	暂无信息	暂无信息	暂无信息	88户	4栋	0.0	0.0%
南昌路103号	南昌路103号	上海	黄浦	无	无	1940年建	暂无信息	暂无信息	暂无信息	3户	2栋	0.0	0.0%
香山路10号	香山路10号	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
南昌路194号	南昌路194号	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
大沽路185号	大沽路185	上海	黄浦	无	无	1993年建	暂无信息	暂无信息	暂无信息	4户	3栋	0.0	0.0%
汉口路341弄小区	汉口路341弄	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
福州路296号	福州路296号	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	1栋	0.0	0.0%
西藏南路412弄	西藏南路412弄	上海	黄浦	无	无	1980年建	暂无信息	暂无信息	暂无信息	3户	4栋	0.0	0.0%
瑞金一路140号	瑞金一路140号	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	1.0	1.0%
新闸路440号	新闸路440号	上海	黄浦	无	无	1987年建	暂无信息	暂无信息	暂无信息	1户	2栋	2.0	5.0%
合肥路620号	合肥路620号	上海	黄浦	无	无	1930年建	暂无信息	暂无信息	暂无信息	3户	2栋	0.0	0.0%
合肥路570号	合肥路570号	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
大沽路151号	大沽路151号	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
威海路84号	威海路84号	上海	黄浦	无	无	1987年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
蓬莱路212弄	蓬莱路212弄	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	3户	3栋	0.0	0.0%
云南南路85弄	云南南路85弄	上海	黄浦	无	无	1950年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
西姚家弄29号	西姚家弄29号	上海	黄浦	无	无	1984年建	暂无信息	暂无信息	暂无信息	18户	2栋	0.0	0.0%
浙江南路128弄	浙江南路128弄	上海	黄浦	无	无	1960年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
山东南路38弄	山东南路38弄	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
重庆北路94弄	重庆北路94弄	上海	黄浦	无	无	1985年建	暂无信息	暂无信息	暂无信息	2户	3栋	1.0	1.0%
山海关路154路	山海关路154路	上海	黄浦	无	无	1996年建	暂无信息	暂无信息	暂无信息	1户	2栋	2.0	5.0%
蓬莱路224弄	蓬莱路224弄	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	2户	10栋	2.0	5.0%
蓬莱路115号	蓬莱路115号	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
顺昌路361号	顺昌路361号	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	1栋	0.0	0.0%
新闸路1705号	新闸路1705号	上海	静安	无	无	1940年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
乌鲁木齐北路322号	乌鲁木齐北路322号	上海	静安	无	无	1988年建	暂无信息	暂无信息	暂无信息	3户	3栋	0.0	0.0%
乌鲁木齐中路27弄	乌鲁木齐中路27弄	上海	静安	无	无	1900年建	暂无信息	暂无信息	暂无信息	5户	10栋	0.0	0.0%
延安中路923弄	延安中路923弄	上海	静安	无	无	1985年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
巨鹿路847号	巨鹿路847号	上海	静安	无	无	1930年建	暂无信息	暂无信息	暂无信息	6户	2栋	0.0	0.0%
长乐路756号	长乐路756号	上海	静安	无	无	2001年建	暂无信息	暂无信息	暂无信息	3户	2栋	0.0	0.0%
奉贤路195号	奉贤路195号	上海	静安	元/平	75000	1985年建	暂无信息	暂无信息	暂无信息	20户	2栋	0.0	0.0%
常德路988号	常德路988号	上海	静安	无	无	1993年建	暂无信息	暂无信息	暂无信息	4户	2栋	0.8	1.0%
武定路792号	武定路792号	上海	静安	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
爱文新村	北京西路1192弄	上海	静安	元/平	82855	1993年建	暂无信息	暂无信息	暂无信息	37户	10栋	2.2	20.0%
南汇路10弄	南汇路10弄	上海	静安	元/平	113970	1900年建	暂无信息	暂无信息	暂无信息	2户	4栋	0.0	0.0%
御品大厦	北京西路969号	上海	静安	元/平	95146	2003年建	暂无信息	暂无信息	暂无信息	86户	3栋	2.3	40.0%
